Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1225,2012-09-24,41.4609260559082,42.654550107585514,41.25028539699108,42.19816598129823,7593484
1226,2012-09-25,41.21517562866211,41.864648974999945,40.58325844725421,41.70666729882821,11733607
1227,2012-09-26,41.074745178222656,41.40825989375172,40.828996991870824,41.074745178222656,9302273
1228,2012-09-27,40.98698043823242,41.54868720181444,40.74123224115305,41.109854536772104,12478679
1229,2012-09-28,42.30348587036133,42.373701013767665,41.25028728910619,41.25028728910619,8847242
1230,2012-10-01,42.14550018310547,42.47901494020825,41.70666748251736,42.14550018310547,5138030
1231,2012-10-03,41.30294418334961,42.47901682544835,41.18007006940381,42.12795064939736,12133968
1232,2012-10-04,41.425819396972656,41.776885582342935,40.89922011891724,41.53113734792779,7257841
1233,2012-10-05,41.49602508544922,41.81198362797564,41.425809959715,41.68910953876015,11584935
1234,2012-10-08,41.67155456542969,41.93485412190082,41.09229173188249,41.42580640806794,6807880
1235,2012-10-09,42.19816970825195,42.30348766619233,41.37316316558496,41.811995926403554,5205666
1236,2012-10-10,41.93486404418945,42.35614057723928,41.4258162099098,42.057733390304286,7436554
1237,2012-10-11,41.82954025268555,42.33858807373673,41.63645577526028,42.12794743186592,5476615
1238,2012-10-12,42.11040115356445,42.26837808296257,40.37262159870537,41.77688636654626,2847441
1239,2012-10-15,41.724212646484375,42.46145234141908,41.58378717164879,41.98751219741546,7208908
1240,2012-10-16,41.636451721191406,42.02262540008027,41.513577628594184,41.81198477871917,4006297
1241,2012-10-17,42.0401725769043,42.12793909684924,41.601339977179585,41.917298496653686,2639928
1242,2012-10-18,42.338584899902344,42.443902832123094,41.91730364774129,42.12794427382182,2525746
1243,2012-10-19,41.917301177978516,42.303474842766335,41.7768756894117,42.12794179164812,3153069
1244,2012-10-22,41.636451721191406,41.84709234255251,41.4082596987331,41.58379275626086,4657141
1245,2012-10-23,41.23273468017578,41.654011243393555,41.180070943338684,41.47847815164285,3935245
1246,2012-10-25,40.969425201416016,41.42580922568536,40.7587845895845,41.35559410119529,12050023
1247,2012-10-29,40.35506820678711,40.56570410228011,40.07421241006354,40.07421241006354,2123473
1248,2012-10-30,39.740699768066406,40.49549346731843,39.600274251415726,40.40772692420679,2570824
1249,2012-10-31,40.02155303955078,40.19708612514846,39.688040653079156,39.898678927304466,1852024
1250,2012-11-01,41.05720138549805,41.21517831030896,40.47793837627187,40.47793837627187,4524439
1251,2012-11-02,41.425819396972656,41.53113734792779,41.109860782467386,41.28539387515252,4726469
1252,2012-11-05,41.0922966003418,41.42581131604081,41.00453007111984,41.39070375202424,3632141
1253,2012-11-06,42.00507736206055,42.09284390780043,40.89921983806597,41.32050116227335,4718509
1254,2012-11-07,42.127952575683594,42.33859324327361,41.77688638358023,41.952419479631914,4694784
1255,2012-11-08,41.724212646484375,41.88218952006005,41.49602065467175,41.75932020560285,3005197
1256,2012-11-09,41.969970703125,42.44391101274346,41.566245536279624,41.67156825043926,5518512
1257,2012-11-12,42.127952575683594,42.391252219761114,42.00507845611942,42.00507845611942,5986709
1258,2012-11-15,42.09283447265625,42.23325996203561,41.654001842321534,41.81198349389754,11277862
1259,2012-11-16,41.81198501586914,42.11039216768664,41.531129265248396,42.057728440818465,7952790
1260,2012-11-19,42.14550018310547,42.26837429159805,41.67156467578195,41.81199018764224,4682624
1261,2012-11-20,42.86518478393555,42.98805888129134,42.163052526632846,42.180603928409774,5826060
1262,2012-11-21,42.163047790527344,42.988054052514244,41.899748223614836,42.86517996896069,8050611
1263,2012-11-22,41.81198501586914,42.356135592635965,41.67155952137825,42.21571009814507,3266009
1264,2012-11-23,42.0401725769043,42.47900517662901,41.724214057430196,41.952406056959354,2809752
1265,2012-11-26,42.268375396728516,42.338590535314246,41.79443511537401,42.12794988119673,2935121
1266,2012-11-27,41.61890411376953,42.46146677241381,41.51358616225895,42.30348508350803,7105541
1267,2012-11-29,41.390708923339844,41.79443405587408,41.039642762590155,41.60134957211757,15583782
1268,2012-11-30,41.390708923339844,41.72422368070787,41.18006827456212,41.49603162854848,9986088
1269,2012-12-03,41.75932693481445,41.81198590115863,41.26783055123139,41.478471178247126,5791740
1270,2012-12-04,42.285919189453125,42.47900362160841,41.67155357232849,41.75932008906058,8486828
1271,2012-12-05,42.180606842041016,42.56678056256032,41.776881718532415,42.39124748610968,7991825
1272,2012-12-06,42.14550018310547,42.338589428347966,41.654008510774695,42.30348185997301,3888336
1273,2012-12-07,41.67155456542969,42.28592019719566,41.4609139679251,42.23325647659072,3172271
1274,2012-12-10,41.61890411376953,41.8295447784306,41.4258196154535,41.706670660574986,2674532
1275,2012-12-11,41.25027847290039,41.84709277938031,41.18006334450076,41.77687765098068,5034484
1276,2012-12-12,41.162513732910156,41.54868743262047,41.004532067961655,41.40826193135468,6283865
1277,2012-12-13,41.513587951660156,41.68912105283724,41.28539587245797,41.390713828508176,7727857
1278,2012-12-14,40.81145095825195,41.49603188052668,40.63591787681121,41.49603188052668,6097530
1279,2012-12-17,40.8465576171875,41.14496480131895,40.53059902995869,40.82900145245066,3910978
1280,2012-12-18,41.109859466552734,41.390710501203046,40.75879329241998,41.07475189681151,4553554
1281,2012-12-19,40.79390335083008,41.32050264415487,40.460388560401704,41.267838905510374,6136261
1282,2012-12-20,40.65346145629883,41.039635113474965,40.548143532359276,41.039635113474965,2121800
1283,2012-12-21,40.26729965209961,40.635917212442706,40.19708451601545,40.58325824119934,3053451
1284,2012-12-24,40.16197967529297,40.70613511279897,39.96889518040879,40.30240519535781,2156093
1285,2012-12-26,40.47793197631836,40.793895299262985,40.232188544920305,40.30239891318872,2963625
1286,2012-12-27,39.828460693359375,40.723679782991105,39.705588978826086,40.49548775541535,7464142
1287,2012-12-28,39.84601593017578,40.51304063576075,39.424737043447394,40.161974500017166,6441596
1288,2012-12-31,40.28485107421875,40.372617613545415,39.81091080952685,39.846018377585416,1528669
1289,2013-01-01,39.96887969970703,40.583245278470145,39.91621836446451,40.42526365356158,6397127
1290,2013-01-02,39.70558547973633,40.3023949791371,39.63537035668277,40.05665157172688,10823940
1291,2013-01-03,40.07421875,40.284859440457126,39.72315251978496,39.95134461709664,7768126
1292,2013-01-04,40.35506820678711,40.425278584738194,39.86357413375067,40.19708652352762,7374977
1293,2013-01-07,40.16197967529297,40.42527931102947,39.86357484995021,40.37262033621014,5751436
1294,2013-01-08,40.88166427612305,40.98698221564469,40.02155031068532,40.03910171339247,7147399
1295,2013-01-09,40.56569290161133,41.05718921975967,40.40771602361086,40.98697409955607,8208348
1296,2013-01-10,39.9864501953125,40.96943844780331,39.846024662568176,40.618372235122365,5482985
1297,2013-01-11,39.723148345947266,40.091770705925036,39.61783039260504,40.0566631342643,7053838
1298,2013-01-14,39.33696746826172,40.126863831796115,39.23164715951732,39.705587358457386,10369465
1299,2013-01-15,38.985904693603516,39.705590753946005,38.9156919420427,39.494950118443946,7333310
1300,2013-01-16,39.33696746826172,39.45983917778066,38.757706960577266,38.96834757806605,12729863
1301,2013-01-17,39.547607421875,39.68803529990395,39.056115800822475,39.354522958416915,8720890
1302,2013-01-18,40.35506820678711,40.53060129412444,39.319421086840975,39.56516693294926,11437257
1303,2013-01-21,39.9864501953125,40.40773155518574,39.74070432259986,40.144431895675034,5767870
1304,2013-01-22,39.84601593017578,40.460381667727056,39.60027011131918,40.05665656394977,5102821
1305,2013-01-23,39.3720817565918,40.23219582624838,39.161443471206084,40.021555160042695,4125262
1306,2013-01-24,38.95079040527344,39.512497082459674,38.863023885764285,39.38962300281918,7597320
1307,2013-01-25,38.96834945678711,39.19654148605192,38.722603645082046,38.722603645082046,5876853
1308,2013-01-28,39.28432083129883,39.40719496764055,38.52952936754346,39.003469743924015,4530765
1309,2013-01-29,39.35451889038086,39.81090289954532,39.03855798309091,39.196537246326244,8933771
1310,2013-01-30,39.14387893676758,39.600265334344336,38.915686928388865,39.319411983464846,6691139
1311,2013-01-31,38.687503814697266,39.301869657195155,38.476865525761426,39.038570010410346,10621030
1312,2013-02-01,38.7752685546875,39.038568189188894,38.58218167988916,38.66994822472296,6533829
1313,2013-02-04,39.038570404052734,39.21410350367925,38.79282454073962,38.81037832686628,4150438
1314,2013-02-05,38.47685623168945,38.950794052930576,38.33642835883252,38.88058130691183,2184943
1315,2013-02-06,38.389095306396484,38.84547941253194,38.26622119731707,38.63484114373552,2852740
1316,2013-02-07,39.178985595703125,39.442285159682285,38.44174586423379,38.44174586423379,5059086
1317,2013-02-08,39.05611038208008,39.60026327470365,38.8279183855698,39.31940993843156,5162866
1318,2013-02-11,39.51250076293945,39.58271350892305,38.74015579548099,39.14388087050126,3760946
1319,2013-02-12,39.61782455444336,40.495489908427345,39.108776744476934,39.21409706311894,9796530
1320,2013-02-13,38.58218002319336,40.37261841325044,38.37154175312887,40.37261841325044,7821046
1321,2013-02-14,37.107704162597656,38.75771472751945,36.45823077920402,38.61728920826564,14843823
1322,2013-02-15,37.6638298034668,37.87772847672398,36.89736398997667,37.289508334088936,8479053
1323,2013-02-18,38.590728759765625,39.00069848049115,37.521240009026066,37.521240009026066,8321446
1324,2013-02-19,38.64419937133789,38.733323427306104,38.21640438621942,38.59072590481486,8484570
1325,2013-02-20,38.55506134033203,39.08980548231281,38.28768926934164,38.67983594051843,7964693
1326,2013-02-21,38.09164047241211,38.84028125535815,37.91338990392559,38.43031147548141,6464828
1327,2013-02-22,38.87592315673828,39.03634597308264,38.145105418230955,38.35900411845325,14054231
1328,2013-02-25,39.94540786743164,40.0167066212313,38.94721806130292,39.03634210796362,15983553
1329,2013-02-26,39.55326461791992,39.891935541865756,39.285892454124046,39.891935541865756,17614848
1330,2013-02-27,38.822452545166016,39.87411847682889,38.7155055981756,39.74934381514666,9561570
1331,2013-02-28,37.18256378173828,39.214594186209474,36.380447280282205,39.071996664119624,11505348
1332,2013-03-01,38.48377227783203,38.85809375483311,37.182559754699184,37.68165586324878,9664596
1333,2013-03-04,38.66202163696289,39.03634312623094,37.89555336510079,38.50159883231789,5835406
1334,2013-03-05,38.71550750732422,38.85810505543994,37.966864335603724,38.69768220939846,4342564
1335,2013-03-06,38.37682342529297,38.85809424719883,38.26987650277567,38.7154967387461,2348098
1336,2013-03-07,38.57290267944336,38.78680139230016,38.1985811407664,38.1985811407664,3784471
1337,2013-03-08,39.2145881652832,39.26806162344551,38.519421120951385,38.8224414132784,5865486
1338,2013-03-11,39.35718536376953,39.481959988717556,38.85809169926613,39.19676257286803,3872022
1339,2013-03-12,38.94722366333008,39.428494551579895,38.53725395678011,39.428494551579895,5729772
1340,2013-03-13,39.14329147338867,39.30371427395519,38.786795286509964,38.893744626102475,4784709
1341,2013-03-14,39.08981704711914,39.21459168422038,38.76897143406536,39.07199417122861,4923712
1342,2013-03-15,38.858089447021484,39.23241088252525,38.662016083886726,39.00068693785901,4917271
1343,2013-03-18,38.76897430419922,38.85809836082823,38.67985024757021,38.822447771118725,3593844
1344,2013-03-19,38.18075942993164,39.000698879777175,37.44993920827029,38.84027604905283,5195989
1345,2013-03-20,37.20038986206055,38.109455733105314,37.00431645181249,37.98468108540797,5025753
1346,2013-03-21,36.22003173828125,37.53906754429614,35.95265951742775,37.07562429559958,4921271
1347,2013-03-22,36.523040771484375,36.790412891429,35.95264594854478,36.23784336001458,8653798
1348,2013-03-25,37.03996276855469,37.271684324521644,36.71911716527052,36.86171467392026,4166875
1349,2013-03-26,37.4321174621582,37.539064407446695,36.89737306513566,36.89737306513566,3767435
1350,2013-03-28,37.71730422973633,37.93120290847621,37.11126119683266,37.41428392210674,4534130
1351,2013-04-01,37.6103515625,37.94902240406433,37.34297946374225,37.521227529580756,1691135
1352,2013-04-02,37.96685791015625,38.37682760484025,37.46776174092706,37.77078450144638,4652635
1353,2013-04-03,37.85990524291992,38.00250275441528,37.62818126468426,37.735130607128056,2361750
1354,2013-04-04,37.25386428833008,37.94903142685487,37.004315002707855,37.699484558877344,3713922
1355,2013-04-05,37.30733871459961,37.432113360624335,36.986493078599985,36.986493078599985,8205260
1356,2013-04-08,37.12908935546875,37.78860831778446,36.89736778365225,37.432112104131576,3096875
1357,2013-04-09,36.82606887817383,37.859909412119485,36.647820760353355,37.27168917272502,2293912
1358,2013-04-10,37.28950881958008,37.36080757237927,36.68346579432024,36.91518734532873,1905585
1359,2013-04-11,36.91518783569336,37.36080806866331,36.77259032820077,37.36080806866331,3329986
1360,2013-04-12,37.6103515625,37.735123758000476,36.73693410577606,36.73693410577606,1819318
1361,2013-04-15,37.09343719482422,37.43211051755539,36.950839682464995,37.43211051755539,2619515
1362,2013-04-16,38.10945510864258,38.46595133319938,37.07561702448577,37.09343990159781,2546545
1363,2013-04-17,38.10945510864258,38.555075389338576,37.87773352973856,38.10945510864258,3775629
1364,2013-04-18,38.14510726928711,38.4659529175454,37.521238850616655,37.84208449887495,5080676
1365,2013-04-22,39.000701904296875,39.42849937626426,37.87773958449534,37.87773958449534,5577118
1366,2013-04-23,39.10763931274414,39.214588648029704,38.75114314022185,38.85809247550741,2951714
1367,2013-04-25,39.16111755371094,40.034532745597446,38.50159862766597,38.893745408175604,7103973
1368,2013-04-26,39.321537017822266,39.46413451627211,39.03633960327823,39.30371172610495,3417359
1369,2013-04-29,39.37500762939453,39.713678476967814,39.054162072250186,39.054162072250186,5263605
1370,2013-04-30,39.99888610839844,40.33755704265273,39.036346772964464,39.28589364990738,5652599
1371,2013-05-02,40.961429595947266,41.17532832223465,39.66021919435992,39.67804449115804,7787838
1372,2013-05-03,39.927581787109375,41.06837149598297,39.80280715718743,40.60492356131418,3489204
1373,2013-05-06,39.96323776245117,40.266258105406614,39.499792182916345,39.76716435368896,1570856
1374,2013-05-07,40.1771354675293,40.551457003360866,39.357193631337495,39.89193799176978,4295563
1375,2013-05-08,40.9079475402832,41.050545049459664,40.1593045729955,40.1593045729955,4623152
1376,2013-05-09,40.46232986450195,41.06837536099364,40.21278299881727,40.997074184245434,3439496
1377,2013-05-10,40.052364349365234,40.836653198665736,39.927589694731786,40.230612474473055,3388720
1378,2013-05-13,39.99888610839844,40.28408357532381,39.713688641473055,39.78498982143799,3486486
1379,2013-05-14,40.765357971191406,41.050553045093274,40.03454015461663,40.03454015461663,5187764
1380,2013-05-15,40.551456451416016,41.21097545403041,40.284084274839074,40.854479218594484,7598979
1381,2013-05-16,40.60493087768555,41.086201773936835,40.35538399052168,40.373209286243004,7843384
1382,2013-05-17,41.37139892578125,41.674421715423655,40.55145945761006,40.64058352307605,4225774
1383,2013-05-20,40.74752426147461,41.389220336270405,40.640577333319946,41.35356974845576,6051683
1384,2013-05-21,40.1771354675293,40.96142671263434,39.874115113871255,40.676231654519675,3901355
1385,2013-05-22,40.159305572509766,40.31973079638172,39.89193342291597,40.28408020937804,4300192
1386,2013-05-23,39.07199478149414,40.23060744999357,38.85809609102101,39.98105817189338,5416658
1387,2013-05-24,38.858089447021484,39.49978299107877,38.537243883814945,39.49978299107877,4295474
1388,2013-05-27,39.981056213378906,40.177129600433645,38.85809418751602,38.929392941632884,1976291
1389,2013-05-28,40.10584259033203,40.533637657947,39.89194384770194,40.052369113497114,3947350
1390,2013-05-29,40.46232986450195,40.622755094540736,39.998884303862006,40.26625646373375,4123634
1391,2013-05-30,40.783172607421875,40.99707128726237,39.98105618448675,40.35537766538537,4814631
1392,2013-05-31,40.39103317260742,40.99707628247165,40.1593091716055,40.979253405017104,8210037
1393,2013-06-03,39.713687896728516,40.42668034184894,39.44631572980836,40.40885746483672,2337051
1394,2013-06-04,40.35538101196289,40.58710500394718,39.64238857689376,39.64238857689376,6339450
1395,2013-06-05,40.088008880615234,40.248431695104124,39.909760771706544,40.12365946945486,2941759
1396,2013-06-06,39.94540786743164,40.141481253614074,39.82063323504886,39.82063323504886,3741327
1397,2013-06-07,39.446327209472656,40.177145161932565,39.375028427740205,39.58892719058301,3373193
1398,2013-06-10,39.2145881652832,39.749332417483735,39.14328941518534,39.57108433341689,4178032
1399,2013-06-11,38.448116302490234,39.87410074995827,38.25204295743458,38.982860470290746,4988953
1400,2013-06-12,38.501590728759766,39.0006843309749,38.21639334850367,38.501590728759766,1985386
1401,2013-06-13,37.699485778808594,38.64419981588126,37.55688583703221,38.2342301207693,3320850
1402,2013-06-14,38.89374923706055,39.03634676165955,37.78860995966154,37.877734016947116,5440747
1403,2013-06-17,38.57290267944336,39.01852298319097,38.14510767137464,38.87592545304969,1761508
1404,2013-06-18,38.64419937133789,39.10764494590155,38.2698802703872,38.501601848846654,2599492
1405,2013-06-19,38.32335662841797,38.5729035204284,38.09163503247506,38.48377945773575,3158484
1406,2013-06-20,37.735130310058594,38.252051724860074,37.628180968456746,38.21640113844462,3936637
1407,2013-06-21,38.216400146484375,38.37682294590087,37.43210902450247,37.663830577254686,8100913
1408,2013-06-24,37.752960205078125,38.67985138841602,37.449937436544054,38.00250708747068,7726193
1409,2013-06-25,36.7547721862793,38.14510903423307,36.380450634228474,37.85991154611602,5865050
1410,2013-06-26,37.788612365722656,37.93120989940107,36.52305018815822,36.6478224257156,9917951
1411,2013-06-27,37.98468780517578,38.50160936481642,37.73514088327923,37.966864924618704,10124040
1412,2013-06-28,39.678043365478516,39.9632408532222,38.145108984295526,38.145108984295526,13955319
1413,2013-07-01,40.24842834472656,40.391028270569976,39.39283846024411,39.39283846024411,4880398
1414,2013-07-02,39.69586944580078,40.21278854262055,39.428497249068656,39.96324164253291,4836103
1415,2013-07-03,38.608551025390625,39.48196628641055,38.430302914258206,39.48196628641055,3203552
1416,2013-07-04,38.37682342529297,39.036342341586995,37.8777297280639,38.67984615281066,5239017
1417,2013-07-05,38.35900115966797,38.82244427832781,38.07380372058491,38.50159867038722,2878063
1418,2013-07-08,37.539058685302734,38.32335228216725,37.36081058013256,38.32335228216725,5074736
1419,2013-07-09,39.16111755371094,39.214591015760185,37.73513035987796,37.89555316367025,5626482
1420,2013-07-10,38.55506134033203,39.60672675367599,38.44811444605097,39.375002841564665,6811029
1421,2013-07-11,39.33937072753906,39.71368984547933,38.911573305359,39.196770780930756,5779104
1422,2013-07-12,39.321537017822266,39.481959807989426,38.51942064934211,39.46413451627211,3580274
1423,2013-07-15,39.232418060302734,39.55326368220967,38.87592185034185,39.19676747224878,2918182
1424,2013-07-16,39.285892486572266,39.53543935612559,38.608550638121145,38.608550638121145,2477162
1425,2013-07-17,39.535438537597656,39.99888409582722,39.14329415574546,39.25024350266685,9890923
1426,2013-07-18,39.57109451293945,39.82064141129921,39.30372231805865,39.410671679539966,5820812
1427,2013-07-19,39.69586944580078,39.85629228031105,39.428497249068656,39.85629228031105,4552788
1428,2013-07-22,39.62456130981445,39.85628529026257,39.32154099058249,39.464138503439344,2515956
1429,2013-07-23,39.26806640625,40.01670941757233,38.92939548880214,40.01670941757233,5415186
1430,2013-07-24,39.2145881652832,39.446309707512356,38.768967955116096,38.89374258102063,2594203
1431,2013-07-25,39.26806640625,39.83846131179508,37.89555502470727,39.42849163556526,4206471
1432,2013-07-26,38.62637710571289,39.48196708949376,38.51942775332908,39.39284303211472,5399927
1433,2013-07-29,38.53725051879883,39.08981770416325,38.26987836421167,38.92939489493988,2056881
1434,2013-07-30,37.6281852722168,38.57290174383397,37.307339628358775,38.537253570985754,1322467
1435,2013-07-31,36.041778564453125,37.43211536957415,35.025763299851036,37.11126729871012,6050144
1436,2013-08-01,36.66564178466797,37.057788565251734,35.29313047026932,35.93482410320433,4448345
1437,2013-08-02,32.56593322753906,35.7743987455241,30.854751134418166,35.2931279507686,31014744
1438,2013-08-05,33.26110076904297,33.795845030016935,31.26472122768239,32.77982996710863,15799229
1439,2013-08-06,33.35023498535156,34.04540225313552,32.95809052494158,33.154161546324,14382559
1440,2013-08-07,33.26110076904297,33.84932090670098,32.993728638555986,33.51064760730194,5717703
1441,2013-08-08,34.2236442565918,34.5801404753799,33.332403709621545,33.439353058786914,6778874
1442,2013-08-12,33.902801513671875,34.722743370234106,33.72455338909943,34.40189529541676,9452703
1443,2013-08-13,34.27711486816406,34.40188707496306,33.510646665065906,33.849319954942295,2256717
1444,2013-08-14,34.61579132080078,34.99011283683075,34.06322169405604,34.22364451017039,9066232
1445,2013-08-16,34.9366340637207,35.31095554879376,34.04539358385368,34.61578845802639,16654810
1446,2013-08-19,34.40190124511719,34.829698752193224,33.778032701217526,34.615799998655206,5042098
1447,2013-08-20,34.384063720703125,34.580134674026866,33.81366889927684,34.40188659453669,5439143
1448,2013-08-21,34.79404067993164,35.239660972707505,34.45536974095095,34.56231909474612,17512680
1449,2013-08-22,34.972286224365234,35.20400779250455,34.241468514445216,34.58013942851216,11299648
1450,2013-08-23,34.86533737182617,35.007937307629184,34.43754239970648,34.86533737182617,19297499
1451,2013-08-26,34.91881561279297,35.097063731352144,34.6514434349542,34.829691553513385,24410353
1452,2013-08-27,34.11669921875,36.808246303525905,33.795851153444914,34.93663863335835,13466053
1453,2013-08-28,33.45716857910156,34.50883163376541,32.85112566773968,33.86713814388177,11398478
1454,2013-08-29,34.68709182739258,35.11488683111042,33.42152969409179,33.42152969409179,15533827
1455,2013-08-30,34.81186294555664,35.06140980426454,33.4393515961963,34.54449079316005,8242572
1456,2013-09-02,35.29313278198242,35.47138089071499,34.65144152466094,34.82968963339351,15403306
1457,2013-09-03,34.098876953125,35.64963669577918,33.564132547747015,35.471386143008125,4877060
1458,2013-09-04,34.348419189453125,34.54449259496654,33.564127985044195,33.724550801320724,4850453
1459,2013-09-05,34.7055778503418,36.23882802031564,34.272658198016344,35.19260878931915,9746210
1460,2013-09-06,35.69768524169922,36.220793697501804,34.308739822568015,34.615390872483054,7041237
1461,2013-09-10,36.888206481933594,37.357198712475956,35.80590975576456,35.80590975576456,8723482
1462,2013-09-11,35.715721130371094,37.12270526280466,35.37299507321426,36.761940477041094,5150080
1463,2013-09-12,35.715721130371094,36.310984494836646,35.44514754104842,35.896103523252876,5409563
1464,2013-09-13,35.98629379272461,36.14863744178063,35.51729912587968,35.535335406202805,6331674
1465,2013-09-16,36.996437072753906,37.50150924710764,35.78787649325713,35.98629761723207,14084730
1466,2013-09-17,36.63566589355469,36.99643062092504,35.55337171144364,36.81604825723986,5923058
1467,2013-09-18,36.220787048339844,36.617629222840016,35.67963996307181,36.25686449932799,4635243
1468,2013-09-19,36.220787048339844,37.573654761509935,35.8059061483456,37.08662140613176,10203659
1469,2013-09-20,36.65371322631836,36.996439308481136,36.25687340097992,36.34706460400133,15290056
1470,2013-09-23,35.805908203125,36.40117149903539,35.661603284075966,36.11255921434482,3730187
1471,2013-09-24,35.76982879638672,36.02236359695288,35.37298664793117,35.55336899784875,8304198
1472,2013-09-25,36.256866455078125,36.3831326471629,35.42710705692352,35.7157168940273,5150528
1473,2013-09-26,35.823951721191406,36.16668023131048,35.55337812684024,36.076489033193425,6791644
1474,2013-09-27,35.69768524169922,36.220793697501804,35.55337785784804,35.82395145015208,4575709
1475,2013-09-30,35.37298583984375,35.69767553023324,34.90399125145368,35.42710201153807,5763141
1476,2013-10-01,35.715721130371094,35.78787604479803,35.318881333986845,35.44514754104842,4024187
1477,2013-10-03,36.04041290283203,36.166681563484055,35.571418166029694,36.07649036204487,11166670
1478,2013-10-04,35.3369140625,35.896097428211775,35.24672288137328,35.896097428211775,16408671
1479,2013-10-07,35.37298583984375,35.42710201153807,34.831838802453404,35.19260349404696,3643908
1480,2013-10-08,35.44514083862305,35.64356192259154,35.246722201246875,35.5714094684009,7001377
1481,2013-10-09,35.7337532043457,35.86002183448529,35.17456740122979,35.17456740122979,5815351
1482,2013-10-10,35.805908203125,35.91413811570803,35.44514345890991,35.73375574360048,4045318
1483,2013-10-11,35.69768524169922,36.04041130263244,35.58945531545904,35.914142647586765,2594571
1484,2013-10-14,35.91413879394531,36.04040743544217,35.46318285516016,35.71571769156134,3588795
1485,2013-10-15,35.69768524169922,36.13060250006712,35.44514793160786,35.95022010519776,6566169
1486,2013-10-17,35.21064376831055,36.004325635444694,35.012222689878946,35.62552220327387,7117518
1487,2013-10-18,35.896095275878906,36.076480073908826,35.01222224315262,35.535330573003506,15690831
1488,2013-10-21,35.896095275878906,36.05844134944661,35.73375164890342,35.896095275878906,2023039
1489,2013-10-22,36.77997589111328,37.375236755342385,35.82394782703942,35.82394782703942,9232804
1490,2013-10-23,36.292945861816406,37.26701029662491,36.18471593648373,37.12270536057653,3579487
1491,2013-10-24,35.715721130371094,36.63567182338674,35.42711125903447,36.437253148491,7207079
1492,2013-10-25,36.14863586425781,36.347056958486114,35.46318139752297,35.93217604390103,5281406
1493,2013-10-28,35.625526428222656,36.40117210924306,35.46318277992294,36.1847122804484,5287076
1494,2013-10-29,36.220787048339844,36.41920813558993,35.354950243955564,35.571410056699726,7086272
1495,2013-10-30,36.13059616088867,36.34705597539077,36.076482430559345,36.31097852410962,3289474
1496,2013-10-31,36.545475006103516,36.97839463970922,35.66160190624461,36.41920881846219,8249061
1497,2013-11-01,35.31887435913086,36.76193321720638,35.21064445545673,36.54547340985813,9616570
1498,2013-11-05,34.3267707824707,35.37298745729404,34.11031097897995,35.26475755554866,17767298
1499,2013-11-06,34.723609924316406,34.903992275404924,34.38088394656666,34.38088394656666,9564186
1500,2013-11-07,34.29069519042969,34.7236123742685,34.11031282661415,34.59734618755306,9949028
1501,2013-11-08,34.651458740234375,34.79576609433713,33.78562440198703,34.00208176325271,6427427
1502,2013-11-11,34.615394592285156,34.77773827579462,33.98405614239818,34.597355861541196,7123880
1503,2013-11-12,34.398929595947266,34.705580633167486,34.2005084804867,34.61538943946657,5714533
1504,2013-11-13,34.633426666259766,34.72361786242248,34.11031821783459,34.2185481425484,4914428
1505,2013-11-14,34.633426666259766,34.88596397278958,34.54323547009705,34.66950412336196,2329910
1506,2013-11-18,34.75969696044922,34.88596561967498,34.52520081799326,34.74165823104656,4220710
1507,2013-11-19,34.29069519042969,34.759689825668566,34.03816037040641,34.48911627994526,6280476
1508,2013-11-20,33.821693420410156,34.43499528527916,33.74954097942317,34.12834435284466,5017948
1509,2013-11-21,33.6954345703125,33.98404684346464,33.442899748776526,33.9118919402323,4281191
1510,2013-11-22,33.87582015991211,33.98405007847082,33.62328531433687,33.62328531433687,7516975
1511,2013-11-25,33.96601486206055,34.128358533383995,33.8036711907371,33.8036711907371,8325845
1512,2013-11-26,34.00208282470703,34.146390183314686,33.677395549376484,33.82170046139176,7679212
1513,2013-11-27,33.244483947753906,34.164434644419735,33.136254022276844,33.821706139310244,4670852
1514,2013-11-28,34.164432525634766,34.27265999780706,33.0640995036111,33.280556894548326,21937834
1515,2013-11-29,34.30873489379883,34.48911726275458,33.695435328667756,34.0381613403652,19972565
1516,2013-12-02,33.7675895690918,34.16443178037568,33.22644243366428,33.22644243366428,12138526
1517,2013-12-03,33.821693420410156,33.911884583291844,33.62327481934393,33.73150225752846,10819239
1518,2013-12-04,34.48912048339844,34.59735040419705,33.65936101939934,33.76759094019795,21813713
1519,2013-12-05,34.74165344238281,34.86792208420416,34.32677495627134,34.813805903455346,14177075
1520,2013-12-06,35.69768524169922,36.04041130263244,34.615390872483054,34.615390872483054,25973812
1521,2013-12-09,36.545475006103516,36.743896097074064,35.535333272010874,35.89609800228736,30640399
1522,2013-12-10,35.499267578125,36.61763951395947,34.9941953553059,36.54548459170456,28724268
1523,2013-12-11,35.35494613647461,35.53532847727409,35.04829762507074,35.17456379567513,7491141
1524,2013-12-12,35.3369140625,35.42710524362672,35.13849297470274,35.24672288137328,9916532
1525,2013-12-13,35.17456817626953,35.409066716468246,35.01222453865035,35.066340715585,12252500
1526,2013-12-16,35.715721130371094,35.86002851263219,34.922039091009815,34.994191558843966,21800566
1527,2013-12-17,35.607479095458984,35.80589768924053,35.30082817428277,35.4992492146561,18137305
